通道编号,平均高度(km),水云(LW)_综合得分,过冷水云(SLW)_综合得分,混合云(MP)_综合得分,冰云(Ice)_综合得分
84,2.68406,0.3324165667770401,0.3414866769767924,0.4297411669034476,0.576687479732191
85,2.68406,0.451784298170808,0.31850735667437663,0.4719699153573187,0.40117640893159606
86,2.68406,0.536074713032661,0.32830154083057955,0.42326755337797084,0.40439391837587263
87,2.68406,0.26344987769014666,0.41249237333697614,0.43051366321608314,0.5328493934316367
88,2.68406,0.2076179724318293,0.4701575164072542,0.6700826065252866,0.7835372439867708
89,2.68406,0.33812350053565865,0.3181939671904869,0.45999164120773156,0.44918483826440486
90,2.68406,0.17717947880490734,0.6436294782338106,0.30397964596964683,0.4798731149374504
91,2.68406,0.1790781002317929,0.27553709796902903,0.22400467726525544,0.37164502211599104
92,2.68406,0.21331816286555585,0.2748141293569791,0.21279911626491907,0.3534565192413393
93,2.68406,0.14889295270374356,0.3393913205042069,0.32659572134021103,0.29485155427291493
94,2.68406,0.1513292600593288,0.3816202838664569,0.33973765039500997,0.35105217591744503
95,3.06812,0.1653331698213853,0.3356381497570268,0.25243827095699367,0.31950287013254447
96,3.06812,0.12897946318310605,0.37986127401527475,0.2542041959041365,0.2481463238457625
97,3.06812,0.16321846670086207,0.40626778355301213,0.28309187339528824,0.38963153996927713
98,3.06812,0.13674376973573918,0.33242212092379514,0.23676460414275435,0.2660975487395795
99,3.06812,0.15361208019707812,0.38347377848555625,0.24743998053299912,0.29695897583362046
100,3.06812,0.1454868671967153,0.37979769509999023,0.25848091379961985,0.2981765237642488
101,3.06812,0.13526574093241564,0.3864949445110444,0.29315977654696285,0.28092447089735645
102,3.06812,0.1174316968260808,0.3724713004783701,0.3762207079679461,0.24872412524993268
103,3.06812,0.14812858341538934,0.379505406053202,0.30129912159030076,0.3028297203901688
104,3.19753,0.16085353259610866,0.39573324909533825,0.34367772978094696,0.39681208552804564
105,3.19753,0.2536562218410062,0.300736407078192,0.38977348272576423,0.5557695231900527
106,3.19753,0.3610396370986824,0.30001993593869664,0.4070638367727331,0.4563773911145854
107,3.724115,0.30094216564527093,0.13811329932862632,0.18033893722162542,0.18189404644333804
108,4.12129,0.2955293550687994,0.13164648950623406,0.20861379712857575,0.16953210078910821
109,4.254995,0.3561297402233905,0.16521962349615316,0.16538587102431415,0.21390210422829906
110,4.254995,0.21550893294692633,0.11115716757550832,0.29655811818938643,0.11381091318087343
111,4.254995,0.261101272179226,0.12846478862084612,0.19580441018671627,0.1754270102767107
112,4.254995,0.26906788448185576,0.1286019128419088,0.21738384198016195,0.16781571093454817
113,4.254995,0.15051208827637014,0.1955612324057393,0.47562813798417275,0.11946948569645105
114,4.254995,0.2226354868233409,0.15734899437819325,0.21137056587419045,0.1712684122125392
115,5.63089,0.24559797238810918,0.28096771953964156,0.3348136812214482,0.3943577533080042
116,5.63089,0.24413741965818556,0.27775380839974356,0.33434014459091066,0.4137053572751497
117,5.91158,0.3425803035575275,0.42508312507179374,0.5238798712570748,0.5536332774707364
118,6.772045,0.21641175379902713,0.27937131117505104,0.25270252915584207,0.36650981871719424
119,6.772045,0.22252022173759975,0.2870588760946979,0.26612966771545604,0.38890844626590454
120,6.772045,0.1865409899077095,0.2502484835093747,0.20153162821053797,0.28696536968662695
121,7.20793,0.18525096728138843,0.2441868828718142,0.21051105524475475,0.30861998992997675
122,7.20793,0.21474772006846107,0.27301445157284693,0.26832920373994046,0.3167422517241402
123,7.20793,0.24604645027030014,0.3078056704310039,0.31570238982739157,0.3734161005821679
124,7.20793,0.2511788908648617,0.3013127612716045,0.36173858764622774,0.37258609191533126
125,7.20793,0.19480956021875814,0.2550786157512382,0.23330015407961044,0.33149540760961294
126,7.20793,0.2571203711563009,0.3085848672352068,0.2989318774162573,0.3938242167266576
127,7.20793,0.16816636554290762,0.2297564839455277,0.17445402265361865,0.23848574297309263
128,7.20793,0.29155639649437054,0.35354967152468914,0.28793502425468603,0.20446833799356667
129,7.20793,0.2016850757681372,0.2209254949159687,0.15656625012703665,0.14585970086800362
130,7.20793,0.20412868051182506,0.23026883879283677,0.1621568095604231,0.17835863301372956
131,7.20793,0.20275951671540896,0.2447747869615519,0.18561998048983475,0.21334822487115626
132,7.20793,0.20545359907342733,0.26181397558981945,0.17534679811930118,0.19053151177532565
133,7.20793,0.20873333279889592,0.19272185072785078,0.21718226400014648,0.19781987285151104
134,7.20793,0.21777863247993215,0.1807725994848155,0.21641824988498803,0.17292159437562069
135,7.20793,0.17574779492314704,0.16996703970914936,0.23087505012583484,0.18109767016036515
136,7.20793,0.20241935368191896,0.18441645935617754,0.21204656231188443,0.18195702918585965
137,7.20793,0.17443060398585417,0.2034355744461733,0.21040862171162647,0.23251339977585297
138,7.20793,0.22086473785953345,0.2658442229327597,0.2212363211166768,0.27913321700511556
139,7.20793,0.23046798858600415,0.28701267170201844,0.23427811601270956,0.3010006321042879
140,7.20793,0.20345739444181699,0.26878088762865526,0.22468787543155067,0.2872968072055081
141,7.20793,0.18347229345478192,0.2381828787359028,0.21183894569692738,0.262664095914143
142,7.20793,0.19571019575085816,0.2390672196837076,0.20999106296060369,0.25260056105133527
143,7.20793,0.20801711724180016,0.2513665358211228,0.20190968998506967,0.26451142104358977
144,7.20793,0.19471207507763552,0.22490049769475126,0.20271776589279325,0.2310771074080676
145,7.20793,0.1932348599936897,0.1867920984197383,0.16039201007846582,0.21608684386204455
146,7.20793,0.25997126846048785,0.26987205737915304,0.1951513660733176,0.2702996569259214
147,7.20793,0.2794745502661645,0.31428605023596506,0.23555397142300039,0.28768691227011217
148,7.20793,0.28666189398701564,0.3192861442737352,0.24810782781738447,0.30026816758182834
149,7.20793,0.3119050307340157,0.34937231579134503,0.28460565048391273,0.3162718349762485
150,7.20793,0.38122995521060266,0.3944437267667839,0.3670582102438002,0.31091506652060535
151,7.20793,0.4133670350356981,0.4313821389637494,0.45217032319076766,0.30267073116681703
152,7.20793,0.2997660068335365,0.3355857450593116,0.49276814910346967,0.21807712356775552
153,7.20793,0.2809129288129651,0.287654362079415,0.2261185560540986,0.24806480808027995
154,7.20793,0.2809871545699411,0.26605476373192577,0.22488722495996002,0.22889470985375984
155,7.20793,0.24319913506024668,0.2439973130241411,0.2172519006161868,0.2385597334052444
156,7.20793,0.2644946426538704,0.2757458703855244,0.23757560862910576,0.2596622853695602
157,7.20793,0.26568764670593686,0.2684833752224703,0.22405240421895023,0.23913102297547328
158,7.20793,0.2600441783198093,0.29249398231342044,0.22152193813160273,0.27858786003362174
159,7.20793,0.3079934692723276,0.35353074894213754,0.25419960143881487,0.31083556514218086
160,7.20793,0.32159322266525814,0.3728449606460335,0.2740111578067877,0.328122200204834
161,7.20793,0.2967900321008069,0.35796287730174575,0.26631182661107194,0.32489518780457355
162,7.20793,0.2728074463147645,0.332310978434233,0.24823353249351918,0.3071876239890135
163,7.20793,0.2738306830736701,0.3187917871383812,0.2427827117726313,0.2833333250461052
164,7.20793,0.28229149974270074,0.31026076906362093,0.2353641445903111,0.2655754929875885
165,7.20793,0.2844369599069224,0.3365764616218086,0.24206279693754998,0.29870178273340126
166,7.20793,0.29662892594222307,0.34019044096632123,0.23965047438372222,0.2980135820219102
167,7.20793,0.27847443303891134,0.32243134834761966,0.2331269504379648,0.2793618287880396
168,7.20793,0.2661079272459469,0.27087792672596617,0.19031766716183485,0.24988514998060593
169,7.20793,0.32718161959351905,0.3441529307214047,0.2540936892749599,0.28069540048959213
170,7.20793,0.3477305849909134,0.3800268850799156,0.2972569508732967,0.29440889328391345
171,7.20793,0.34528060788796616,0.38908076779169143,0.3062345859383341,0.30722033796115567
172,7.20793,0.36936620518067914,0.415574453061691,0.3417315807893953,0.32068798785510216
173,7.20793,0.4083431198209251,0.4440361777428065,0.4374908059152172,0.3152623623634451
174,7.20793,0.4126091781111895,0.4760850269732049,0.5127498032840002,0.31191027466283316
175,7.20793,0.3259241176176164,0.3968576242346542,0.5296578205853965,0.23456909834940506
176,7.20793,0.2774715581793272,0.17598172988981908,0.22333057062004943,0.09852032162841512
177,7.20793,0.27579852403150035,0.19133284854269506,0.18364575509952075,0.12607390096796778
178,7.20793,0.27355515765178484,0.20815854509679885,0.180802312420006,0.14472780371097108
179,7.20793,0.27329017823001306,0.21014097188552747,0.18603766958492776,0.14915020576179833
180,7.20793,0.2804180983814624,0.23073697122650727,0.1985252256682566,0.17144774598414736
181,7.20793,0.2734712757090177,0.26171249320976114,0.20025830823772175,0.20536210547676248
182,7.20793,0.28548027846947915,0.29371025648669724,0.2101355265945156,0.2264246276918427
183,7.20793,0.2478503204291683,0.27320263858229354,0.1968193821631186,0.17184316620654597
184,7.20793,0.2637680674684398,0.2960142172002311,0.2388294610664786,0.19220745428722696
185,7.654785,0.31093806422632203,0.18102260397477568,0.24574955056089917,0.1143384546119875
186,7.654785,0.2483036339804179,0.16367656394220242,0.24834897264130432,0.08594245142995875
187,7.654785,0.2415613770852386,0.1567272427038461,0.1805249277009601,0.10765724102417547
188,7.654785,0.23727327808823492,0.17209391814239924,0.17272984487654877,0.1258818374527322
189,7.654785,0.23670588099057766,0.1727550996355669,0.17869128663010395,0.12921723836686502
190,7.654785,0.24251598331147828,0.19083275149371068,0.1861646449876008,0.1514343763592541
191,7.654785,0.2358621030640111,0.23114425937802222,0.19265408248616908,0.1929359874878063
192,7.654785,0.2505693542231561,0.2667070764071073,0.19375252356729653,0.2224498994434899
193,8.25267,0.22740324523047395,0.24595679311321297,0.1739249459219385,0.16610769567367797
194,9.175465,0.2707266166666785,0.3021533116014436,0.27495133065058563,0.19148885075015434
195,9.332755,0.2617922819802592,0.2937300709009722,0.2822566571107259,0.18162914334567315
196,9.332755,0.260818689792794,0.2903505445499774,0.23419477557268678,0.1802197684237292
197,9.80734,0.24291623724179465,0.27019248771814025,0.21395094252679991,0.18455579121923013
198,9.80734,0.26706648459274157,0.26736018359424013,0.1928548971423815,0.15891377693358397
199,9.80734,0.2759291189552687,0.2836359554046958,0.2051856249464636,0.17624361722763957
200,9.80734,0.26117456198034267,0.2346944820642161,0.1605284691799244,0.13925495286875592
201,9.80734,0.27065029262127355,0.24460824236012677,0.1659090800901266,0.14647416821849468
202,9.80734,0.2646945202595696,0.28109530491006407,0.19822427519010657,0.17030494658615117
203,9.80734,0.25223498650047854,0.21133608943803447,0.14807418779856973,0.12692417611538148
204,9.80734,0.26796115152561106,0.21673301105155998,0.15145326119283228,0.11595905025544095
205,9.80734,0.26195760475330265,0.26725662449448623,0.18113234882341347,0.159101065599524
206,9.80734,0.2476466458120791,0.2134129522398719,0.14707528523949123,0.12903200018240518
207,9.80734,0.2426515804119318,0.24681983342345157,0.1754083947339069,0.12478620070792355
208,10.2838,0.24889055991656409,0.2639814604467437,0.18211362485306345,0.14990326757468886
209,10.2838,0.28042056698012124,0.27615748853554856,0.18348660544586237,0.15224309283977808
210,10.2838,0.26035842462863745,0.26202367842234064,0.17790983832528215,0.14999838141365496
211,10.2838,0.2436365901353106,0.23997252417973425,0.16216771952067477,0.14055088685757797
212,10.2838,0.2568431854000186,0.2797195019963562,0.19681179717626893,0.16520455025266192
213,10.2838,0.3400107261810006,0.25186152529095013,0.17355484493475404,0.09903453293721987
214,10.2838,0.3276487730067143,0.23243355153546993,0.15711870437566786,0.10311178619203115
215,10.2838,0.30647762441494314,0.2245674242973825,0.14231397520162956,0.0731907943929403
216,10.2838,0.30367129292695955,0.22863938361187627,0.1466624067462641,0.09066519617459458
217,10.2838,0.35090541726776187,0.26685359802080366,0.16828820264935707,0.09850951538596253
218,10.2838,0.35750414050173235,0.26103778556461305,0.16357207576313068,0.09384476426034581
219,10.2838,0.33682524990421614,0.25500136009451374,0.1608232500788657,0.0934385116842017
220,10.2838,0.3172503418052081,0.21879528771354181,0.15390784089213205,0.0787507212723983
221,10.2838,0.2872585973800669,0.24386510452154977,0.15464399913370083,0.11049263012324691
222,10.2838,0.2971086084497226,0.236669110459908,0.15523114912481292,0.10316060907291408
223,10.2838,0.2866940283759976,0.25312878599745,0.1821041778314966,0.11367688905370334
224,10.2838,0.28579573161457245,0.24927647945222978,0.1682935153381054,0.11938997846076878
225,10.2838,0.24613102991486266,0.22174803486676906,0.15622864686565396,0.10943764732954626
226,10.2838,0.23617407339247212,0.22441993687012995,0.1563480256451342,0.11098487978825633
